ReportingMonth,Granularity,Area,ICBODSCode,RegionODSCode,MetricName,MetricValue
202210,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,40116
202210,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,16804
202210,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,14932
202210,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,6920
202210,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,11500
202210,ICB,NHS SHROPSHIRE,,,,
202210,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,5823
202210,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,15420
202210,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,11326
202210,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,16414
202210,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,10481
202210,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,10405
202210,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,8397
202210,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,15968
202210,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,27710
202211,National,England,Not Applicable,Not Applicable,Number of complete sessions,587913
202211,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,65069
202211,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,71149
202211,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,104233
202211,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,106832
202211,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,82292
202211,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,99314
202211,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,59024
202211,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202211,ICB,NHS BEDFORDSHIRE,,,,
202211,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,12701
202211,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,11749
202211,ICB,NHS BRISTOL,,,,
202211,ICB,NHS BUCKINGHAMSHIRE,,,,
202211,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,10011
202211,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,29418
202211,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,6302
202211,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,7953
202211,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,12168
202211,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,12166
202211,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,8097
202211,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,8523
202211,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,6055
202211,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,32481
202211,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,24799
202211,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,6002
202211,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,12543
202211,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,19407
202211,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,20917
202211,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,20393
202211,ICB,NHS LEICESTER,,,,
202211,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,7376
202211,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,11942
202211,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,10436
202211,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,11303
202211,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,41452
202211,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,17497
202211,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,15417
202211,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,7724
202211,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,12346
202211,ICB,NHS SHROPSHIRE,,,,
202211,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,5562
202211,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,15636
202211,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,11296
202211,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,17246
202211,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,11125
202211,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,10341
202211,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,8714
202211,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,15423
202211,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,28727
202212,National,England,Not Applicable,Not Applicable,Number of complete sessions,1111790
202212,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,133392
202212,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,121416
202212,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,201363
202212,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,175626
202212,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,157651
202212,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,202331
202212,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,120011
202212,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202212,ICB,NHS BEDFORDSHIRE,,,,
202212,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,23509
202212,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,22618
202212,ICB,NHS BRISTOL,,,,
202212,ICB,NHS BUCKINGHAMSHIRE,,,,
202212,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,19740
202212,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,57466
202212,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,12979
202212,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,15368
202212,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,23757
202212,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,26331
202212,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,15145
202212,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,18738
202212,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,13604
202212,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,60628
202212,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,51367
202212,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,13092
202212,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,26982
202212,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,30280
202212,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,41543
202212,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,39557
202212,ICB,NHS LEICESTER,,,,
202212,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,13932
202212,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,25421
202212,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,19861
202212,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,17865
202212,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,73061
202212,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,28203
202212,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,26223
202212,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,16099
202212,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,21504
202212,ICB,NHS SHROPSHIRE,,,,
202212,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,11983
202212,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,26679
202212,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,22446
202212,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,28704
202212,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,22464
202212,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,20996
202212,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,18696
202212,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,30637
202212,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,43581
202301,National,England,Not Applicable,Not Applicable,Number of complete sessions,728326
202301,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,83809
202301,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,75644
202301,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,128721
202301,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,125963
202301,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,111597
202301,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,126929
202301,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,75663
202301,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202301,ICB,NHS BEDFORDSHIRE,,,,
202301,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,13538
202301,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,14246
202301,ICB,NHS BRISTOL,,,,
202301,ICB,NHS BUCKINGHAMSHIRE,,,,
202301,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,13089
202301,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,41414
202301,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,7942
202301,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,10008
202301,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,15596
202301,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,15635
202301,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,10201
202301,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,10918
202301,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,9002
202301,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,42793
202301,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,33216
202301,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,8261
202301,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,16795
202301,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,22245
202301,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,27123
202301,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,27390
202301,ICB,NHS LEICESTER,,,,
202301,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,9346
202301,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,14396
202301,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,13661
202301,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,11651
202301,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,52519
202301,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,18042
202301,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,16010
202301,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,9717
202301,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,14989
202301,ICB,NHS SHROPSHIRE,,,,
202301,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,7995
202301,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,17256
202301,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,12685
202301,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,20196
202301,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,14690
202301,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,12916
202301,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,10200
202301,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,19837
202301,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,31003
202302,National,England,Not Applicable,Not Applicable,Number of complete sessions,556349
202302,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,62689
202302,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,62300
202302,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,99082
202302,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,94716
202302,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,86474
202302,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,93201
202302,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,57887
202302,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202302,ICB,NHS BEDFORDSHIRE,,,,
202302,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,11204
202302,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,11546
202302,ICB,NHS BRISTOL,,,,
202302,ICB,NHS BUCKINGHAMSHIRE,,,,
202302,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,9441
202302,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,30981
202302,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,6040
202302,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,7770
202302,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,11695
202302,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,12686
202302,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,7811
202302,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,7985
202302,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,6485
202302,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,34241
202302,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,24469
202302,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,6172
202302,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,12036
202302,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,16865
202302,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,19990
202302,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,21252
202302,ICB,NHS LEICESTER,,,,
202302,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,7152
202302,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,11256
202302,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,10422
202302,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,9607
202302,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,38472
202302,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,15388
202302,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,13055
202302,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,7467
202302,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,11697
202302,ICB,NHS SHROPSHIRE,,,,
202302,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,6019
202302,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,14195
202302,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,10055
202302,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,15443
202302,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,10518
202302,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,10192
202302,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,7602
202302,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,14254
202302,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,23936
202303,National,England,Not Applicable,Not Applicable,Number of complete sessions,617359
202303,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,68983
202303,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,70489
202303,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,112216
202303,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,106352
202303,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,95796
202303,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,101911
202303,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,61612
202303,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202303,ICB,NHS BEDFORDSHIRE,,,,
202303,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,12934
202303,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,12967
202303,ICB,NHS BRISTOL,,,,
202303,ICB,NHS BUCKINGHAMSHIRE,,,,
202303,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,10231
202303,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,33571
202303,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,6228
202303,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,8810
